loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,purpose
5000.0,36 months,7.82,156.27,B,B3,1 year,RENT,66210.04,Not Verified,Fully Paid,19.92,0.0,3.0,21.0,0.0,1790.45,72.7,26.0,other
30000.0,36 months,14.3,1029.71,D,D2,3 years,OWN,46277.69,Source Verified,Fully Paid,35.27,0.0,1.0,17.0,0.0,1484.27,41.9,32.0,credit_card
35000.0,60 months,5.79,673.24,A,A5,2 years,OTHER,37227.97,Verified,Fully Paid,15.08,3.0,0.0,11.0,0.0,1458.9,66.1,25.0,credit_card
10000.0,60 months,11.45,219.68,C,C1,10+ years,MORTGAGE,59469.95,Verified,Fully Paid,11.85,1.0,0.0,27.0,0.0,10872.75,48.8,32.0,home_improvement
35000.0,36 months,8.14,1099.03,B,B3,2 years,MORTGAGE,57419.15,Verified,Fully Paid,,1.0,0.0,19.0,0.0,2704.39,24.7,31.0,credit_card
30000.0,36 months,16.26,1058.57,D,D2,8 years,MORTGAGE,26040.42,Not Verified,Fully Paid,34.4,0.0,0.0,22.0,0.0,70816.05,64.3,29.0,credit_card
25000.0,60 months,17.2,624.01,D,D4,10+ years,MORTGAGE,82574.11,Verified,Fully Paid,10.03,0.0,1.0,15.0,0.0,6487.46,36.7,19.0,credit_card
40000.0,36 months,7.77,1249.21,B,B2,1 year,RENT,121744.38,Verified,Fully Paid,9.24,0.0,3.0,19.0,0.0,5694.86,32.8,24.0,debt_consolidation
15000.0,36 months,11.01,491.15,C,C3,4 years,RENT,98953.36,Source Verified,Fully Paid,10.9,1.0,0.0,29.0,0.0,6429.22,25.0,34.0,moving
35000.0,60 months,9.04,727.22,B,B2,10+ years,RENT,67543.33,Not Verified,Fully Paid,8.41,0.0,0.0,20.0,0.0,2583.52,59.8,24.0,debt_consolidation
5000.0,60 months,13.31,114.56,C,C5,10+ years,OTHER,39539.07,Source Verified,Fully Paid,16.13,0.0,0.0,12.0,0.0,12405.9,23.0,18.0,wedding
15000.0,36 months,7.69,467.9,A,A2,8 years,OTHER,59293.77,Not Verified,Fully Paid,10.2,0.0,1.0,8.0,0.0,1912.68,21.8,27.0,major_purchase
20000.0,36 months,7.39,621.11,B,B5,4 years,MORTGAGE,,Source Verified,Fully Paid,29.69,0.0,0.0,26.0,0.0,2878.86,64.0,30.0,home_improvement
10000.0,60 months,5.02,188.8,A,A4,1 year,RENT,59101.46,Verified,Fully Paid,5.92,0.0,2.0,3.0,1.0,12832.42,39.7,19.0,medical
25000.0,36 months,21.26,945.22,E,E5,7 years,RENT,104350.45,Source Verified,Charged Off,20.22,2.0,1.0,22.0,0.0,21902.57,22.2,31.0,other
15000.0,36 months,11.96,497.93,B,B2,10+ years,MORTGAGE,50230.93,Source Verified,Fully Paid,27.36,0.0,2.0,2.0,0.0,48119.48,50.5,10.0,credit_card
15000.0,60 months,11.01,326.21,C,C1,< 1 year,MORTGAGE,15000.0,Verified,Fully Paid,5.77,0.0,3.0,3.0,0.0,3014.32,22.4,20.0,other
20000.0,36 months,7.89,625.71,B,B4,6 years,RENT,94815.01,Source Verified,Fully Paid,18.27,0.0,1.0,20.0,0.0,8954.87,73.5,33.0,other
10000.0,36 months,9.57,320.66,B,B4,6 years,OWN,71542.34,Verified,Fully Paid,24.26,0.0,2.0,12.0,0.0,667.1,45.9,23.0,debt_consolidation
10000.0,60 months,8.13,203.39,B,B2,10+ years,OTHER,60170.65,Verified,Fully Paid,3.93,0.0,1.0,15.0,0.0,27791.51,14.8,18.0,debt_consolidation
10000.0,60 months,18.36,255.9,E,E5,2 years,MORTGAGE,23811.81,Not Verified,Charged Off,7.42,0.0,0.0,22.0,0.0,4089.53,47.1,22.0,debt_consolidation
40000.0,60 months,16.37,980.6,D,D5,10+ years,MORTGAGE,30253.82,Verified,Fully Paid,,1.0,0.0,26.0,0.0,10692.76,45.1,28.0,debt_consolidation
25000.0,36 months,7.82,781.33,A,A1,9 years,MORTGAGE,32834.3,Verified,Fully Paid,26.32,0.0,4.0,20.0,0.0,9951.14,19.4,38.0,debt_consolidation
20000.0,60 months,14.04,465.78,D,D3,3 years,RENT,36004.83,Source Verified,Fully Paid,12.84,0.0,0.0,1.0,0.0,8273.09,46.6,3.0,debt_consolidation
20000.0,36 months,11.25,657.14,B,B4,1 year,OWN,38442.52,Not Verified,Fully Paid,15.45,0.0,1.0,9.0,0.0,2451.4,82.2,16.0,credit_card
20000.0,36 months,4.64,596.19,A,A3,10+ years,MORTGAGE,23689.75,Verified,Fully Paid,19.65,3.0,0.0,19.0,1.0,2185.77,15.4,24.0,debt_consolidation
10000.0,36 months,13.02,337.04,C,C1,7 years,MORTGAGE,244301.13,Verified,Fully Paid,23.75,0.0,0.0,15.0,1.0,13438.91,31.8,15.0,credit_card
5000.0,36 months,7.89,156.43,A,A3,6 years,MORTGAGE,155044.09,Source Verified,Fully Paid,14.56,0.0,0.0,6.0,0.0,2796.93,73.0,21.0,car
20000.0,36 months,9.49,640.57,B,B5,10+ years,MORTGAGE,65776.31,Not Verified,Fully Paid,23.76,0.0,1.0,26.0,0.0,2279.18,45.6,41.0,credit_card
10000.0,60 months,15.55,240.8,D,D3,2 years,RENT,52914.88,Source Verified,Charged Off,2.7,0.0,2.0,13.0,0.0,4364.91,38.8,20.0,home_improvement
30000.0,36 months,10.08,969.14,B,B3,4 years,MORTGAGE,194574.75,Source Verified,Fully Paid,11.75,1.0,0.0,24.0,0.0,4237.97,28.3,30.0,debt_consolidation
10000.0,36 months,19.24,367.77,E,E4,10+ years,RENT,168827.96,Source Verified,Fully Paid,19.37,2.0,0.0,25.0,0.0,3088.39,76.7,35.0,renewable_energy
20000.0,60 months,13.28,457.93,C,C1,7 years,RENT,32275.31,Verified,Fully Paid,16.78,0.0,2.0,9.0,0.0,4192.8,8.2,14.0,major_purchase
15000.0,36 months,19.19,551.28,E,E2,< 1 year,MORTGAGE,64432.5,Not Verified,Fully Paid,31.33,0.0,1.0,12.0,0.0,6641.25,,28.0,other
25000.0,36 months,13.79,851.89,C,C5,6 years,MORTGAGE,,Source Verified,Fully Paid,7.37,0.0,0.0,21.0,0.0,1619.5,45.8,37.0,debt_consolidation
40000.0,60 months,17.41,1002.94,E,E4,9 years,MORTGAGE,44866.8,Verified,Charged Off,6.93,0.0,3.0,15.0,0.0,1364.49,40.7,34.0,credit_card
15000.0,36 months,7.48,466.46,B,B4,9 years,OTHER,48250.92,Verified,Charged Off,33.65,0.0,0.0,23.0,0.0,9186.42,35.5,37.0,other
5000.0,36 months,10.39,162.25,C,C2,< 1 year,OWN,51023.04,Source Verified,Fully Paid,4.33,0.0,1.0,23.0,0.0,7701.96,36.2,42.0,other
20000.0,36 months,12.42,668.31,C,C3,8 years,RENT,62787.76,Not Verified,Charged Off,21.58,0.0,4.0,6.0,0.0,3379.29,62.0,8.0,debt_consolidation
10000.0,36 months,17.21,357.57,E,E4,6 years,RENT,,Source Verified,Fully Paid,20.23,2.0,0.0,1.0,0.0,2656.1,44.4,10.0,debt_consolidation
5000.0,36 months,4.46,148.65,A,A1,3 years,RENT,148260.53,Verified,Fully Paid,9.69,0.0,1.0,16.0,0.0,11808.63,74.1,29.0,home_improvement
20000.0,60 months,10.84,433.25,C,C1,6 years,RENT,30797.14,Not Verified,Fully Paid,33.05,0.0,0.0,1.0,0.0,1346.2,55.4,4.0,credit_card
5000.0,36 months,18.22,181.31,D,D2,4 years,RENT,106600.52,Not Verified,Charged Off,13.33,0.0,0.0,24.0,0.0,1410.94,41.1,29.0,debt_consolidation
10000.0,36 months,7.51,311.11,B,B3,< 1 year,MORTGAGE,25527.0,Verified,Charged Off,14.19,0.0,0.0,23.0,0.0,2113.95,29.8,40.0,debt_consolidation
15000.0,60 months,17.57,377.4,E,E5,10+ years,MORTGAGE,63945.83,Verified,Charged Off,7.5,0.0,3.0,22.0,0.0,332.93,74.2,24.0,credit_card
15000.0,36 months,9.37,479.58,B,B2,< 1 year,MORTGAGE,112459.1,Source Verified,Fully Paid,8.25,0.0,0.0,12.0,0.0,43571.9,15.2,22.0,renewable_energy
35000.0,60 months,8.03,710.18,A,A3,8 years,MORTGAGE,80686.03,Not Verified,Fully Paid,,0.0,0.0,9.0,0.0,1170.93,50.8,14.0,debt_consolidation
10000.0,60 months,12.33,224.12,C,C4,5 years,MORTGAGE,43414.1,Not Verified,Fully Paid,18.51,0.0,0.0,25.0,0.0,15101.52,37.5,33.0,credit_card
15000.0,36 months,8.94,476.58,B,B5,2 years,OWN,66128.64,Verified,Fully Paid,18.03,0.0,0.0,26.0,0.0,6737.97,33.8,35.0,debt_consolidation
25000.0,36 months,7.44,776.97,A,A1,3 years,OTHER,172232.81,Not Verified,Fully Paid,2.6,0.0,1.0,24.0,0.0,7452.38,34.6,38.0,credit_card
30000.0,36 months,6.82,923.85,A,A1,9 years,MORTGAGE,35803.82,Not Verified,Fully Paid,25.4,1.0,0.0,13.0,0.0,30581.32,52.9,14.0,credit_card
15000.0,60 months,6.14,290.97,A,A3,10+ years,RENT,80546.28,Source Verified,Fully Paid,12.35,2.0,3.0,22.0,0.0,8105.59,64.7,37.0,house
20000.0,36 months,15.13,694.58,D,D4,4 years,MORTGAGE,106463.87,Not Verified,Fully Paid,,2.0,2.0,1.0,0.0,4629.72,74.1,17.0,debt_consolidation
20000.0,60 months,20.18,531.88,E,E5,7 years,RENT,41290.3,Source Verified,Fully Paid,31.7,0.0,1.0,29.0,1.0,25230.17,42.8,29.0,credit_card
10000.0,60 months,10.46,214.74,C,C1,10+ years,RENT,182546.39,Verified,Fully Paid,10.76,0.0,0.0,2.0,0.0,462.41,10.0,16.0,medical
5000.0,36 months,4.56,148.87,A,A3,2 years,RENT,231250.81,Source Verified,Fully Paid,10.73,1.0,3.0,16.0,0.0,20039.39,41.4,26.0,credit_card
25000.0,60 months,14.65,590.17,C,C5,7 years,MORTGAGE,116520.35,Verified,Charged Off,12.94,0.0,0.0,29.0,1.0,5467.12,79.9,40.0,debt_consolidation
10000.0,36 months,21.45,379.07,E,E2,3 years,OTHER,116693.69,Verified,Charged Off,24.06,0.0,3.0,5.0,0.0,4490.04,35.1,19.0,small_business
10000.0,36 months,16.66,354.84,D,D2,3 years,MORTGAGE,16153.76,Not Verified,Fully Paid,9.58,1.0,0.0,24.0,0.0,3755.76,67.7,36.0,moving
20000.0,36 months,6.11,609.44,B,B5,8 years,RENT,21490.22,Verified,Fully Paid,28.3,1.0,1.0,11.0,0.0,7268.64,65.5,13.0,debt_consolidation
10000.0,36 months,4.0,295.24,A,A3,3 years,RENT,51066.75,Not Verified,Fully Paid,6.64,0.0,1.0,10.0,0.0,2849.18,11.8,23.0,home_improvement
10000.0,36 months,18.48,363.94,E,E4,10+ years,MORTGAGE,34186.04,Verified,Fully Paid,10.28,2.0,1.0,26.0,0.0,1706.96,16.0,38.0,vacation
15000.0,36 months,19.24,551.66,E,E5,1 year,MORTGAGE,83961.57,Source Verified,Charged Off,2.0,0.0,0.0,27.0,0.0,5344.9,27.1,41.0,debt_consolidation
30000.0,36 months,4.0,885.72,A,A1,4 years,OWN,15000.0,Source Verified,Fully Paid,10.93,0.0,0.0,20.0,0.0,10707.49,25.5,24.0,debt_consolidation
25000.0,60 months,19.13,650.3,E,E3,5 years,OWN,83582.13,Verified,Fully Paid,4.96,0.0,0.0,6.0,0.0,4288.68,34.0,23.0,credit_card
10000.0,60 months,8.15,203.48,A,A1,2 years,RENT,47905.29,Source Verified,Fully Paid,5.66,3.0,3.0,18.0,0.0,8361.14,27.8,20.0,major_purchase
10000.0,36 months,6.1,304.67,A,A4,4 years,MORTGAGE,37076.62,Verified,Fully Paid,5.14,0.0,0.0,16.0,0.0,10855.52,74.9,16.0,credit_card
40000.0,60 months,16.33,979.75,D,D1,7 years,MORTGAGE,205791.02,Source Verified,Fully Paid,13.26,0.0,1.0,2.0,0.0,10197.94,38.7,15.0,other
20000.0,60 months,10.97,434.55,C,C4,3 years,MORTGAGE,,Not Verified,Fully Paid,12.99,3.0,0.0,18.0,0.0,9214.59,16.3,29.0,moving
25000.0,60 months,6.54,489.62,B,B2,1 year,RENT,17470.44,Not Verified,Fully Paid,21.21,1.0,0.0,21.0,0.0,9728.19,12.8,22.0,debt_consolidation
5000.0,36 months,17.66,179.91,E,E2,3 years,MORTGAGE,74598.28,Not Verified,Fully Paid,10.53,0.0,0.0,10.0,0.0,6764.94,13.4,14.0,small_business
5000.0,36 months,16.98,178.21,E,E2,7 years,MORTGAGE,70793.37,Verified,Charged Off,18.77,1.0,3.0,20.0,0.0,471.89,40.1,21.0,medical
10000.0,36 months,5.61,302.46,A,A3,< 1 year,RENT,,Source Verified,Fully Paid,14.29,0.0,1.0,1.0,0.0,2228.59,31.7,8.0,debt_consolidation
30000.0,36 months,13.08,1011.97,C,C1,< 1 year,RENT,280942.28,Verified,Fully Paid,,0.0,1.0,23.0,0.0,3647.77,,37.0,debt_consolidation
35000.0,36 months,14.55,1205.59,D,D3,6 years,RENT,62759.76,Source Verified,Charged Off,24.66,0.0,1.0,26.0,0.0,12146.88,11.9,28.0,car
10000.0,60 months,12.72,226.1,C,C2,10+ years,RENT,110233.24,Source Verified,Fully Paid,7.91,0.0,0.0,23.0,0.0,2888.39,36.5,42.0,credit_card
25000.0,36 months,28.7,1043.57,G,G3,2 years,RENT,67924.19,Not Verified,Charged Off,3.67,0.0,1.0,27.0,0.0,14428.25,35.3,45.0,major_purchase
30000.0,36 months,18.94,1098.77,D,D1,< 1 year,RENT,131846.88,Not Verified,Fully Paid,2.19,0.0,2.0,13.0,0.0,23772.09,36.0,24.0,other
30000.0,36 months,6.66,921.66,A,A4,3 years,RENT,42975.53,Not Verified,Fully Paid,9.33,0.0,1.0,29.0,1.0,55096.47,44.1,40.0,home_improvement
15000.0,36 months,5.24,451.18,A,A4,4 years,OTHER,25735.0,Not Verified,Fully Paid,11.73,0.0,1.0,4.0,1.0,9855.5,38.1,8.0,debt_consolidation
10000.0,36 months,20.61,374.75,E,E5,2 years,RENT,92597.49,Not Verified,Charged Off,11.86,1.0,1.0,15.0,0.0,2364.82,29.2,34.0,debt_consolidation
40000.0,60 months,28.53,1258.25,G,G4,6 years,RENT,66802.08,Source Verified,Charged Off,1.99,0.0,0.0,8.0,0.0,7558.8,67.9,27.0,debt_consolidation
10000.0,60 months,4.0,184.17,A,A4,1 year,RENT,94528.4,Not Verified,Fully Paid,16.65,0.0,0.0,1.0,0.0,12253.84,67.5,12.0,other
10000.0,60 months,7.72,201.43,A,A2,8 years,RENT,35182.43,Verified,Charged Off,10.45,1.0,0.0,9.0,0.0,944.14,36.1,27.0,credit_card
10000.0,60 months,15.18,238.85,D,D4,4 years,OWN,75821.16,Source Verified,Charged Off,20.43,0.0,1.0,3.0,0.0,18304.15,35.8,3.0,wedding
20000.0,36 months,4.7,596.73,A,A2,1 year,MORTGAGE,17747.64,Source Verified,Fully Paid,13.2,0.0,0.0,28.0,0.0,2816.89,30.3,44.0,medical
5000.0,36 months,4.97,149.79,A,A1,8 years,MORTGAGE,38721.49,Source Verified,Fully Paid,18.35,0.0,0.0,10.0,1.0,6147.12,14.6,20.0,credit_card
20000.0,36 months,19.98,743.07,E,E2,6 years,RENT,33081.85,Not Verified,Charged Off,4.55,0.0,0.0,10.0,0.0,1587.14,32.8,14.0,renewable_energy
35000.0,60 months,14.33,820.39,D,D4,4 years,OTHER,76662.83,Not Verified,Charged Off,20.47,0.0,2.0,27.0,0.0,15916.38,74.2,43.0,debt_consolidation
20000.0,36 months,19.07,733.83,E,E1,2 years,MORTGAGE,38601.56,Verified,Fully Paid,15.85,1.0,0.0,4.0,1.0,638.52,42.7,7.0,major_purchase
40000.0,36 months,13.29,1353.35,C,C4,5 years,MORTGAGE,20723.45,Verified,Fully Paid,8.1,0.0,0.0,12.0,0.0,4597.01,61.9,14.0,home_improvement
35000.0,60 months,9.33,732.16,B,B2,3 years,RENT,36396.59,Not Verified,Fully Paid,31.22,2.0,0.0,28.0,1.0,2838.4,29.0,45.0,medical
30000.0,36 months,20.07,1115.98,E,E3,6 years,MORTGAGE,82367.15,Source Verified,Charged Off,44.83,0.0,0.0,29.0,0.0,11662.95,32.5,36.0,other
20000.0,36 months,8.51,631.44,B,B1,7 years,RENT,59382.71,Verified,Charged Off,8.25,0.0,2.0,22.0,0.0,3080.55,37.6,22.0,vacation
30000.0,60 months,10.04,638.0,B,B5,6 years,RENT,32158.81,Source Verified,Fully Paid,21.47,0.0,0.0,10.0,0.0,19354.64,35.6,12.0,credit_card
20000.0,36 months,21.08,754.32,E,E3,< 1 year,MORTGAGE,97484.6,Verified,Fully Paid,12.62,0.0,0.0,11.0,0.0,3574.88,49.6,22.0,other
10000.0,60 months,17.49,251.17,D,D2,4 years,OWN,162070.21,Verified,Fully Paid,17.86,0.0,2.0,2.0,0.0,9598.32,73.7,8.0,home_improvement
35000.0,36 months,20.14,1303.22,E,E5,2 years,MORTGAGE,102352.66,Verified,Fully Paid,14.95,0.0,0.0,1.0,0.0,10614.72,49.1,2.0,major_purchase
20000.0,36 months,6.91,616.72,A,A3,< 1 year,RENT,15000.0,Verified,Fully Paid,21.04,0.0,1.0,1.0,0.0,7525.63,28.8,14.0,debt_consolidation
35000.0,36 months,24.31,1378.85,F,F5,1 year,RENT,63959.7,Not Verified,Fully Paid,2.59,0.0,2.0,1.0,0.0,8910.11,7.6,4.0,debt_consolidation
15000.0,36 months,16.51,531.14,C,C1,5 years,RENT,49055.91,Not Verified,Fully Paid,,0.0,0.0,20.0,0.0,856.38,50.7,23.0,debt_consolidation
15000.0,36 months,14.33,515.07,C,C5,1 year,MORTGAGE,15000.0,Verified,Fully Paid,15.49,0.0,1.0,14.0,0.0,2613.42,18.9,21.0,credit_card
25000.0,36 months,19.37,921.08,E,E5,< 1 year,RENT,21954.11,Not Verified,Charged Off,13.6,0.0,0.0,10.0,0.0,2841.85,,23.0,credit_card
20000.0,36 months,7.63,623.32,B,B2,9 years,RENT,94783.07,Source Verified,Fully Paid,26.6,0.0,0.0,26.0,0.0,10191.34,2.6,35.0,debt_consolidation
15000.0,36 months,15.61,524.47,D,D1,2 years,RENT,61695.68,Verified,Fully Paid,5.8,0.0,1.0,2.0,0.0,17940.86,50.8,13.0,debt_consolidation
30000.0,36 months,12.0,996.43,C,C3,8 years,RENT,57322.29,Source Verified,Fully Paid,20.37,0.0,0.0,19.0,0.0,6676.93,9.3,32.0,debt_consolidation
20000.0,36 months,16.77,710.77,D,D5,4 years,RENT,34369.85,Verified,Fully Paid,7.61,0.0,0.0,7.0,0.0,3519.97,46.2,13.0,credit_card
5000.0,36 months,18.45,181.89,E,E4,1 year,OWN,115566.27,Not Verified,Charged Off,9.2,0.0,3.0,2.0,0.0,5046.8,28.9,21.0,debt_consolidation
25000.0,36 months,17.79,901.18,D,D1,< 1 year,RENT,22905.64,Source Verified,Fully Paid,8.23,0.0,0.0,15.0,0.0,6866.95,25.9,21.0,debt_consolidation
5000.0,36 months,4.0,147.62,A,A2,10+ years,MORTGAGE,29098.76,Source Verified,Fully Paid,13.46,0.0,0.0,5.0,0.0,4481.77,62.0,21.0,debt_consolidation
15000.0,60 months,4.0,276.25,A,A4,9 years,MORTGAGE,43372.04,Verified,Fully Paid,20.59,0.0,0.0,13.0,0.0,2370.9,14.7,29.0,other
10000.0,36 months,22.8,386.06,F,F1,5 years,MORTGAGE,18619.88,Source Verified,Charged Off,12.67,0.0,1.0,22.0,0.0,1376.14,42.7,36.0,debt_consolidation
10000.0,60 months,21.74,274.71,F,F5,8 years,MORTGAGE,29226.69,Not Verified,Charged Off,22.7,0.0,0.0,18.0,1.0,1619.91,29.7,24.0,credit_card
40000.0,36 months,21.11,1509.26,F,F3,7 years,MORTGAGE,113902.66,Source Verified,Fully Paid,,0.0,0.0,13.0,0.0,1388.99,83.4,15.0,credit_card
5000.0,36 months,4.54,148.82,A,A5,10+ years,RENT,30001.39,Not Verified,Fully Paid,3.98,0.0,4.0,7.0,0.0,5926.85,54.1,16.0,other
25000.0,36 months,7.86,781.8,B,B5,5 years,NONE,93583.87,Verified,Fully Paid,14.87,0.0,1.0,21.0,0.0,2442.81,41.6,39.0,major_purchase
20000.0,36 months,16.02,703.34,D,D5,2 years,MORTGAGE,84496.52,Verified,Fully Paid,11.24,0.0,1.0,11.0,0.0,9853.26,33.0,28.0,credit_card
10000.0,60 months,15.07,238.27,D,D4,10+ years,RENT,48150.89,Verified,Fully Paid,30.77,0.0,2.0,27.0,0.0,426.54,14.7,33.0,credit_card
35000.0,60 months,4.69,655.53,A,A4,7 years,RENT,20065.28,Not Verified,Fully Paid,6.36,0.0,0.0,23.0,0.0,2020.78,49.6,27.0,debt_consolidation
10000.0,36 months,12.49,334.49,C,C2,3 years,MORTGAGE,56635.42,Source Verified,Charged Off,16.49,0.0,1.0,22.0,0.0,4046.41,39.8,27.0,home_improvement
20000.0,36 months,7.02,617.72,A,A1,8 years,MORTGAGE,15000.0,Verified,Fully Paid,12.72,0.0,0.0,18.0,0.0,5928.28,67.2,20.0,medical
30000.0,60 months,14.71,709.14,C,C2,< 1 year,MORTGAGE,37412.81,Source Verified,Fully Paid,4.27,0.0,0.0,20.0,0.0,5353.15,14.3,30.0,small_business
25000.0,36 months,9.22,797.56,B,B1,8 years,MORTGAGE,64233.45,Source Verified,Fully Paid,3.17,1.0,0.0,15.0,1.0,14397.06,64.7,18.0,car
10000.0,36 months,5.84,303.49,A,A1,8 years,RENT,99576.29,Source Verified,Fully Paid,3.35,0.0,0.0,25.0,1.0,25184.24,78.3,28.0,small_business
30000.0,36 months,5.23,902.23,A,A3,2 years,MORTGAGE,48716.63,Not Verified,Fully Paid,20.56,0.0,2.0,24.0,0.0,8132.54,17.2,29.0,debt_consolidation
40000.0,36 months,20.22,1491.03,E,E4,7 years,RENT,35398.42,Source Verified,Fully Paid,12.49,0.0,0.0,13.0,0.0,5631.19,61.9,19.0,home_improvement
15000.0,36 months,16.59,531.74,D,D2,5 years,MORTGAGE,33469.37,Verified,Fully Paid,18.08,1.0,0.0,16.0,0.0,8867.84,66.0,19.0,credit_card
20000.0,36 months,24.99,795.09,F,F1,1 year,OWN,39034.05,Verified,Fully Paid,18.64,0.0,4.0,19.0,0.0,4395.46,39.5,20.0,debt_consolidation
15000.0,36 months,9.67,481.69,C,C5,3 years,MORTGAGE,83859.09,Source Verified,Fully Paid,2.23,0.0,0.0,16.0,0.0,18382.4,43.4,33.0,house
15000.0,36 months,8.65,474.56,B,B3,1 year,RENT,69221.31,Not Verified,Fully Paid,33.84,0.0,0.0,24.0,0.0,4690.13,59.0,40.0,wedding
15000.0,36 months,9.51,480.56,B,B1,2 years,RENT,53347.77,Source Verified,Fully Paid,23.58,0.0,0.0,21.0,0.0,3982.19,43.4,37.0,home_improvement
10000.0,36 months,12.46,334.34,C,C5,9 years,MORTGAGE,,Source Verified,Fully Paid,12.4,0.0,0.0,26.0,0.0,8481.55,17.7,37.0,other
25000.0,36 months,7.59,778.69,B,B3,3 years,OWN,54196.62,Not Verified,Fully Paid,17.32,0.0,0.0,18.0,0.0,2358.57,63.3,33.0,other
10000.0,36 months,14.05,342.02,D,D4,< 1 year,MORTGAGE,21281.86,Verified,Fully Paid,5.33,0.0,0.0,11.0,1.0,26666.82,24.5,18.0,credit_card
5000.0,36 months,17.21,178.79,D,D4,8 years,RENT,24903.73,Source Verified,Charged Off,4.59,0.0,3.0,5.0,0.0,937.49,38.1,7.0,debt_consolidation
15000.0,36 months,18.36,545.0,E,E3,3 years,OTHER,82551.27,Source Verified,Fully Paid,11.42,1.0,1.0,10.0,1.0,1576.92,47.2,25.0,small_business
5000.0,36 months,6.37,152.95,B,B2,3 years,RENT,20706.67,Not Verified,Fully Paid,7.87,0.0,1.0,25.0,0.0,16428.77,13.5,33.0,home_improvement
20000.0,36 months,13.78,681.42,C,C1,7 years,MORTGAGE,41494.55,Not Verified,Fully Paid,13.02,0.0,3.0,7.0,0.0,29567.65,48.2,24.0,credit_card
20000.0,36 months,9.69,642.44,B,B5,6 years,MORTGAGE,50015.7,Source Verified,Fully Paid,9.29,0.0,0.0,5.0,0.0,43857.45,47.1,21.0,debt_consolidation
10000.0,36 months,5.33,301.19,A,A1,7 years,RENT,26282.23,Source Verified,Fully Paid,22.47,0.0,1.0,26.0,0.0,2722.6,5.9,33.0,debt_consolidation
10000.0,36 months,14.63,344.84,D,D2,9 years,NONE,16858.01,Source Verified,Fully Paid,17.05,0.0,1.0,21.0,0.0,4485.65,30.2,38.0,debt_consolidation
5000.0,36 months,12.33,166.86,C,C3,1 year,MORTGAGE,23805.25,Source Verified,Fully Paid,8.21,0.0,1.0,17.0,0.0,7010.07,54.5,22.0,debt_consolidation
20000.0,36 months,17.82,721.24,D,D5,< 1 year,MORTGAGE,15263.04,Verified,Charged Off,18.78,0.0,0.0,25.0,0.0,8078.5,6.9,31.0,car
10000.0,36 months,4.0,295.24,A,A5,2 years,OWN,83128.43,Source Verified,Fully Paid,5.47,0.0,0.0,17.0,0.0,16023.4,55.9,28.0,medical
25000.0,36 months,24.15,982.79,G,G2,1 year,RENT,71555.7,Source Verified,Charged Off,12.19,0.0,0.0,8.0,0.0,8084.12,26.4,25.0,credit_card
20000.0,60 months,25.56,593.61,G,G2,10+ years,RENT,31833.06,Not Verified,Charged Off,22.8,1.0,0.0,8.0,0.0,85361.31,58.1,23.0,credit_card
15000.0,36 months,12.46,501.52,C,C1,< 1 year,MORTGAGE,20803.01,Not Verified,Fully Paid,2.62,0.0,1.0,12.0,1.0,16972.24,32.9,15.0,credit_card
5000.0,36 months,18.76,182.67,E,E3,5 years,RENT,122566.05,Source Verified,Charged Off,27.33,0.0,2.0,11.0,0.0,18772.0,69.3,26.0,credit_card
15000.0,36 months,9.96,483.73,B,B3,8 years,MORTGAGE,73735.7,Source Verified,Fully Paid,9.56,0.0,1.0,7.0,0.0,1893.86,13.9,14.0,car
15000.0,60 months,17.63,377.89,D,D2,6 years,OWN,35076.04,Verified,Fully Paid,23.08,0.0,3.0,3.0,0.0,13500.0,89.9,12.0,debt_consolidation
15000.0,36 months,19.92,556.84,E,E5,8 years,MORTGAGE,124366.17,Verified,Fully Paid,9.57,0.0,4.0,1.0,0.0,17636.92,11.3,6.0,debt_consolidation
40000.0,36 months,16.84,1422.93,D,D2,6 years,OWN,59654.4,Source Verified,Fully Paid,3.63,0.0,0.0,10.0,0.0,14083.53,49.9,27.0,small_business
10000.0,60 months,16.41,245.36,D,D4,9 years,MORTGAGE,67684.34,Source Verified,Charged Off,8.53,0.0,1.0,21.0,1.0,778.46,12.5,32.0,major_purchase
10000.0,36 months,12.51,334.58,C,C1,1 year,MORTGAGE,26124.23,Source Verified,Fully Paid,25.78,0.0,1.0,29.0,0.0,2176.36,49.7,29.0,car
30000.0,60 months,14.06,698.98,D,D1,3 years,OWN,18744.08,Not Verified,Fully Paid,14.15,0.0,0.0,5.0,0.0,2203.86,61.9,15.0,other
35000.0,36 months,14.46,1204.05,D,D3,3 years,MORTGAGE,18050.92,Not Verified,Fully Paid,23.39,3.0,1.0,18.0,0.0,4195.83,47.0,21.0,other
15000.0,60 months,4.0,276.25,A,A3,2 years,RENT,232843.85,Source Verified,Fully Paid,9.76,1.0,2.0,23.0,0.0,3652.74,,40.0,credit_card
20000.0,60 months,5.28,380.0,A,A1,9 years,RENT,30354.46,Not Verified,Fully Paid,7.09,0.0,1.0,20.0,0.0,153760.74,56.1,39.0,debt_consolidation
5000.0,36 months,16.35,176.65,D,D4,5 years,MORTGAGE,56705.21,Verified,Charged Off,22.51,0.0,0.0,20.0,1.0,2970.15,74.8,20.0,wedding
